index,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
857,HIVER,빵이랑 커피가 너무 맛있어요 매장 직원분들 모두 친절하세요,1,1,0,1,0,0,0,0,0,0,0
1534,핸디크레프티,복분차티가 맛있었어요,0,0,0,0,0,1,0,0,0,0,0
2788,멜로우레시피,한성대입구역 디저트맛집찾으시면 요기 추천 로네펠트 아이리쉬 홍차 진짜 감동이에요 수제케이크에 티마스터가 블렌딩한 홍차 까지 여긴 저녁에 가도 좋지만 낮에 가면 햇빛받아서 사진 더 잘 나올거에요,0,0,0,1,0,1,0,0,0,0,0
2653,바이미디저트,하루 전에 연락드렸는데도 친절하게 답해주시고 말씀드린 그래도 만들어주셨어요 제가 당일 일이 있어서 조금 늦었는데도 기다려 주셨어요 이렇게 예쁘고 맛있는 케이크는 처음입니다 레드벨벳 케이크 처음 먹어봤는데 앞으로 레드벨벳 케이크만 먹을 것 같아 요,1,0,0,1,0,0,0,0,0,0,0
2365,티랩제이,티 코스로 마셨는데 정말 너무너무 좋았습니다 사장님께서 하나하나 자세히 알려주시고 정말 친절하셔서 너무 좋았습니다 중국차 어려울것같았는데 하나하나 설명해주시면서 여러 이야기도 해주고 즐겁고 행복한 시간을 보내고 왔습니다 요새 일하면서 스트레스 많이 받고 예민하고 날카로워졌는데 정말 따스한 차 마시며 힐링하면서 마음도 따스해지는것 같았어요 너무 좋았습니다,1,0,0,0,0,0,0,0,0,0,0
4094,망티커피 성수점,스노우볼케이크 그릭요거트랑 레몬 맛나요,0,0,0,1,0,0,0,0,0,0,0
3997,지수언니,너무 맛있어요 촉촉하고 견과류도 많고 정말 맛있어요 자꾸 생각나는 맛 커피랑 먹으면 최고 입니다,0,0,0,1,0,0,0,0,0,0,0
4040,앙골로에스프레소,사장님을 비롯한 직원 분들이 항상 웃는 미소로 커피를 내려 주셔서 갈때마다 너무 기분이 좋습니다 커피도 맛있구요 더 번성 하시길 기원 합다,1,1,0,0,0,0,0,0,0,0,0
1517,카페 르꽁뜨,주인분께서 음료와 샌드위치 구성에 대해 상냥하게 설명해주심 주말 오후 가게 열린 창문들로 바라보는 바깥풍경이 한적하고 조용하니 편히 커피 한 잔 하기 좋았음 커피맛도 고소한 맛 또는 산미가 있는 맛 고를 수 있었고 특히 다양한 종류의 음료가 있어 선택의 폭이 넓음 이 집 치아바타 트러블오일 샌드위치 아 주 굿 괜찮음,0,1,0,1,0,0,0,0,0,0,0
3760,백야드빌더성수,헐 기대 안했는데 크로플 맛집임 개꿀,0,0,0,1,0,0,0,0,0,0,0
1821,브루다 종로구청,가격착하고 친절해요,1,0,0,0,0,0,0,0,0,1,0
4046,플라이팬커피 뚝섬역점,너무 친절하셔서 좋아요,1,0,0,0,0,0,0,0,0,0,0
4017,EZER Coffee,커피도 맛있고 카페도 무지 커 개방감도 있는 듯해 좋아요,0,1,1,0,0,0,0,0,0,0,0
3305,세마카페,무난했던 카페 소음이 시끄러울수 있음,0,0,0,0,0,0,0,0,0,0,0
1847,엠마 종로5가전철역점,크림빵이 부드럽고 맛있어요,0,0,0,1,0,0,0,0,0,0,0
3724,블루보틀 성수 카페,블루보틀은 놀라 플로트 골든에일도 몇 병 업어왔는데 시트러스함이 물씬이라 다가올 여름 전에 빵빵하게 쟁여놔야겠습니다,0,0,0,0,0,1,0,0,0,0,0
3990,발렁스,사브레 시트까지 커팅도 매우 깔끔하게 되고 고급스러운 바닐라 향이 가득남아요 우아함,0,0,0,0,0,0,0,0,0,0,0
132,음악의 숲,분위기 짱 보기드문 신청곡도 가능한 을 위한 곳,0,0,1,0,0,0,0,0,0,0,0
4402,시나본 서울숲점,클래식시나본 생각보다커요 주차는 갤러리아포레 주차장에 시간무료입니다,0,0,0,0,0,0,0,0,0,0,0
1251,쇼콜라디제이,수정방 초컬릿 강추합니다,0,0,0,1,0,0,0,0,0,0,0
1309,파이어로버스커피클럽,엘마 밀크티 또는 엘마 맛있어요 아인슈페너도 맛있있고 다 맛있어요,0,1,0,0,0,1,0,0,0,0,0
1893,숏컷 익스프레스,커피맛좋아서 다먹음 굿,0,1,0,0,0,0,0,0,0,0,0
1157,헤비사이드,북아현동의 매력적인 카페에요,0,0,0,0,0,0,0,0,0,0,0
2830,정주 카페,정말 맛나요 조용하고 시간만 잘 맞추면 독채 가능,0,0,0,0,0,0,0,0,0,0,1
1380,커피원,첫 방문인데 샌드위치 보자마자 홀린듯이 개 플렉스 듣던대로 사장님이 왕 친절하셔서 감동받았어요 커피원 재방문 이 유 맛있어서 가성비 킹이라서 사장님이 너무 좋으셔서 일 듯 합니다 암튼 샌드위치 너무 맛있어요 빵이 치아바타인 것 두 좋고 부재료고 야채고 그냥 가득 들어있어서 샌드위치 반쪽 먹고 배불러보긴 처음이네요 또 흑임자크림라떼도,1,0,0,1,0,0,0,0,0,0,0
3628,버터핑거팬케익스 청담점,맛있어요 종류도 많고 역시 미국맛,0,0,0,0,0,0,0,0,0,0,0
4412,이월로스터스 성수점,솔직히 맛은 잘 모르겠습니다 공간은 너무 편하고 훌륭합니다,0,0,1,0,0,0,0,0,0,0,0
3446,야호커피,맛있어요 자주 옵니다,0,0,0,0,0,0,0,0,0,0,0
25,서촌스코프,스코프 짱짱 헤이즐넛초코 스콘이랑 브라우니 샀는데 가격대비 퀄리티랑 크기가 아주 만족이예요 스콘은 사실 기대를 너무 많이 했는지 생각보다 그저 그랬는데 브라우니가 대박 완전 꾸덕꾸덕하고 반만 먹어도 당충전 빠박입니닷,0,0,0,1,0,0,0,0,0,0,0
2313,카페키이로,멜론 쇼트케이크 잘 먹었습니다,0,0,0,1,0,0,0,0,0,0,0
1516,카페 르꽁뜨,치아바타 트러플 오일 샌드위치와 수박쥬스 마셨어요 샌드위치는 양이 많아서 한끼 식사로도 좋더라구요 수박쥬스도 생과일도 들어 있어서 좋았어요 카페 분위기 너무 좋고 특히 노래가 정말 제 스타일이에요 고즈넉한 분위기 속에서 책 한권 읽으며 힐링했습니다,0,0,1,0,0,1,0,0,0,0,1
4180,옹근달,지나가가 우연히 발견한 카페 이렇게 대형일 줄이야 큰 만큼 다양한 좌석과 공간이 있어서 좋아요 그리고 디저트도 엄청 다양 해요,0,0,1,0,0,0,0,0,0,0,0
2187,브라운 에비뉴,양도 많고 맛도 있고 친절했어요 오늘의 수프는 다음번에 도전,1,0,0,0,0,0,0,0,0,1,0
1427,카페느티,우연히 들린 카페인데 좋아요 요거트 특히 맛있네요,0,0,0,0,0,1,0,0,0,0,0
2378,극단 소년 카페,자몽에이드 너무 잘마셨습니당 성대근처 갈일있으면 또 방문할게요,0,0,0,0,0,0,0,0,0,0,0
529,카페죠꽁드,뷰맛집에 고양이가입구에서 반겨줘요 그것만으로도 가야하는이유가 생겨요,0,0,0,0,0,0,0,0,1,0,0
396,piu,서촌에 있는 얼마없는 내부자리가 많은 카페,0,0,1,0,0,0,0,0,0,0,0
1792,조선젤라또,합리적인 가격에 무난하게 맛있어요,0,0,0,0,0,0,0,0,0,1,0
190,카페꼼마 삼일빌딩점,커피도 맛있고 빵도 건강하게 맛있는 맛 지하지만 넓고 환해서 좋았어요 북카페라 책도 읽을수 있어서 여유롭게 쉬기 좋는 곳 다만 점심 직장인들 몰릴때는 피해서 가시길,0,1,1,1,0,0,0,0,0,0,1
3025,최콜릿,동네에 수제 초콜렛 가게가 있다고 해서 가봤는데 가게도 귀엽고 사장님도 친절하시고 좋았어요 초콜렛도 너무 귀엽고 예쁘게 포장 돼 있어서 선물용으로도 좋을 것 같아요 밀크초콜렛 이랑 트러플 모양의 얼그레이트뤼플초콜렛 을 샀는데 밀 크초콜렛은 처음에는 너무 평범한데 드림카카오 같은데 싶다가 살짝 녹은 뒤에 먹으니 확실히 일반 제과회사 제품보다는 니글,1,0,0,1,0,0,0,0,0,0,0
2802,스탠다드커피,바닐라빈라떼 너무 맛있어요 추천추천 합니다,0,1,0,0,0,0,0,0,0,0,0
2133,모베터블루스,밖에서볼때 인테리어가 멋있어요,0,0,1,0,0,0,0,0,0,0,0
2438,네이버후드,맨날지나만다니다 처음가봤는데 아늑하고좋아용 다음에 강아지댈꼬갈거에요,0,0,1,0,0,0,0,0,0,0,0
3255,커피 스니퍼,커피가 맛있어요 어두운 분위기지만 깔끔하고 심플한 공간 두번째 방문이에요 시청주변 맛좋은 커피 마시려면 이곳 추천합니다,0,1,1,0,1,0,0,0,0,0,0
1435,포시즌스호텔서울 컨펙션바이포시즌스,케익 사러갔었어요 다음에는 조각케익으로 사먹으려고요,0,0,0,0,0,0,0,0,0,0,0
2852,스스쿠,최애구성 진짜너무맛있어여스스쿠,0,0,0,1,0,0,0,0,0,0,0
4043,플라이팬커피 뚝섬역점,사장님이 넘 이쁘시고 넘 친절하세요 짱이예요,1,0,0,0,0,0,0,0,0,0,0
560,파인콘,빈티지 분위기 너무 좋고 커피도 맛 깊어서 너무 좋았습니다,0,1,1,0,0,0,0,0,0,0,0
3844,카페본나,커피도 맛있고 매장도 넓고 청결해요 최고,0,1,1,0,1,0,0,0,0,0,0
1005,착한커피공장,원두 볶는 향이 정말 좋아요 커피맛도 좋습니다,0,1,0,0,0,0,0,0,0,0,0
2231,드엠,이런 고오오오그읍진 디저트 넘모 오랜만인데 진짜 맛있어요,0,0,0,1,0,0,0,0,0,0,0
1934,정그리다,생각보다 안에 들어가면 좋아요,0,0,0,0,0,0,0,0,0,0,0
4308,푸르너스가든 서울숲,커피숍 분위기가 좋아요 숲에서 힐링 하며 커피 마실 수 있네요,0,0,1,0,0,0,0,0,0,0,0
4336,로우커피스탠드,이 곳 커피를 찾는 사람들로 문전성시,0,0,0,0,0,0,0,0,0,0,0
1733,카페기억,한옥 느낌이 무척 예쁘고 음악도 거슬리지 않고 커피 케이크 다 맛있어요,0,1,1,1,0,0,0,0,0,0,0
4121,비건베이커리 소보리제빵소,이런 빵집 정말 싫어요 전국 몇 대 빵집 같은 유명한 빵집을 찾아다닐 만큼 빵을 좋아하는데 이런 곳 찾을 때 마다 그런 전국적으로 유 명한 빵집을 왜 찾아다녔나 싶은 생각이 들어요 정말 너무 제 취향입니다,0,0,0,0,0,0,0,0,0,0,0
2090,개뿔,아무 생각없이 편하게 앉아있기 좋아요,0,0,0,0,0,0,0,0,0,0,0
2025,아트쉬프트,조명이랑 인테리어도 너무 예쁘고 음료도 맛있어요 사장님도 친절하세요,1,0,1,0,0,1,0,0,0,0,0
4164,더꽁꽁아이스크림할인점,가격도 착하고 시라서 넘 조하효,0,0,0,0,0,0,0,0,0,1,0
245,낙원장,층이 꽤 많은데 그만큼 좌석이 은근 많아요 루프탑도 있어서 선선할땐 가볼만 한거 같아요 디저트도 독특한 구성이고 일단 디스플레 이도 특이한구성이 많아서 좋아요 무엇보다 화장실 진짜 깨끗해서 핸드 워시 놓여져 있구 다이슨 핸드 드라이기,0,0,1,0,1,0,0,0,0,0,0
1866,스페이스 코르,아이들과 같이 왔어요 사람이 적어서도 좋고 매장이 넓어서도 좋으네요 인테리어도 깔끔합니다,0,0,1,0,0,0,0,0,0,0,0
1456,스트렝스커피 서대문점,원래 스콘 별로 안좋아하는데 이집 스콘이 맛있대서 사봤는데 진짜 맛있네요 종류가 다양하던데 다음엔 다른맛도 먹어봐야겠어요 커피사러는 종종 왔던곳인데 원두납품업체라 그런지 커피도 늘 굳이에요,0,1,0,1,0,0,0,0,0,0,0
3115,에스프레소바 오덕새,휴무날에 간 곳인데 대성공입니다 이화동 혜화동 올 일 있으신분은 굳이굳이 시간내서 들려봐야 할 곳입니다 커피가 참 맛있고 싸고 사장님이 정말 친절하십니다 저렇게 잔 먹었는데 천원 나왔습니다 개업한지 얼마 안되신것같던데 앞으로 더욱 잘 되셔서 사장님이 앞으로도 커피에만 집중할 수 있는 재력을 가지셨으면 좋겠습니다,1,1,0,0,0,0,0,0,0,1,0
2797,스탠다드커피,신당역과 가까운 골목에 위치한 테이블 개의 작은 카페 아인슈페너 비엔나커피 는 라떼 베이스에 꾸덕한 크림이 듬뿍 올라가 있어 피 로한 눈을 깨우기에 좋아요 카운터에 있는 귀여운 호랑이 인형 덕분에 아늑하게 느껴지는 곳 아인슈페너 라떼 크림 원,0,1,1,0,0,0,0,0,0,0,0
3369,amam.seoul,전체적 분위기도 깔끔하고 샐러드집이라 그런지 재료 신경 많이 쓰시는것 같아요 자리에 놓인 꽃들도 다 생화,0,0,1,0,0,0,0,0,0,0,0
554,이태리탁,살짝 어두운 분위기에 흘러나오는 음악들과 까페 내부 인테리어 모두 잔잔히 조화롭게 잘 어울리는 차분하고 멋진 곳이었습니다 무엇보다 커피 맛이 너무 좋았습니다 꼭 드립커피로 드셔보세요,0,1,1,0,0,0,0,0,0,0,0
3931,camel,카멜커피 진한 스벅 돌체라떼같아유 아 아는 잔이 너무 시원해서 기분좋았습니당,0,1,0,0,0,0,0,0,0,0,0
1883,엔티커피,조용하고 한적하고 넓은 카페 설탕 시럽 의 가감에 대해 이것저것 물어보고 주문했는데 사장님이 친절히 맞춰주셔서 좋았습니다 달지않게 부탁한 음료를 제외하고는 아메리카노 포함 많이 단 편이더군요 대체로 조용한 분위기에요,1,0,1,0,0,0,0,0,0,0,1
1341,사직단 커피집,조용하고 커피맛도 좋아요,0,1,0,0,0,0,0,0,0,0,1
3463,퀵커피,진하고 향긋한 커피 좋아좋아,0,1,0,0,0,0,0,0,0,0,0
3302,플라비우스,친절하고 커피향이 맛있는 집,0,1,0,0,0,0,0,0,0,0,0
1601,츄로101 삼청점,친절하진않지만 맛있어요,0,0,0,0,0,0,0,0,0,0,0
3011,오버나잇 커피 로스터스,우리동네 핫플 한번오면 단골되는집 커피 찐맛집,0,1,0,0,0,0,0,0,0,0,0
1449,비카인드 리와인드,커피 음료 디저트 조명 뭐하나빠짐없이 너무 맛있고 좋아요 심지어 눈이 오는 시간이 있었는데 동화속에 들어와잇는줄 알았네요,0,1,1,1,0,1,0,0,0,0,0
4048,COFFEE ONLY 성수역점,키힝 근데 잘 안갈거같아요,0,0,0,0,0,0,0,0,0,0,0
3279,나리꼬모 롯데백화점 명동본점,유명하다고 해서 기대하구 먹었는데 도넛 당일사서 당일날 먹었는데 엄청 퍽퍽하구 뭔가 신맛이 엄청 심했어요 오리지널인데 무슨 오렌지 맛도 나고 재구매는 없어요 직원분들은 너무 친절하셔요,1,0,0,0,0,0,0,0,0,0,0
4363,Le Sel 르셀,성동구에 새로 오픈한 빵집 사장님이 유명 베이커리 유튜버라고 하시네요 소금빵 너무 맛있음 기존 소금빵이랑 식감이 조금 다른데 빵 나오는 시간 맞춰서 가면 더 맛있게 먹을 수 있음 참고사항으로는 점심때 빵 나오는 시간에 맞춰가면 못 살 수 있어서 미리 가는 걸 추천 추가로 와사비 게살 샌드위치랑 잠봉 맛있으니 추천,0,0,0,1,0,0,0,0,0,0,0
2804,카페밀리그램,크림화이트 맛나용 그냥 먹는거보다 섞는게 더맛나용,0,0,0,0,0,0,0,0,0,0,0
1724,블란서미술관,아주아주 오랜만에 그림을 그리며 힐링할 수 있어서 좋았습니다 원하는 물감도 잔뜩 쓸 수 있고 기다리시는 분들이 없으면 시간에 구애받지 않고 계속계속 그릴 수 있어요 엉엉 재미있었어요 다음에 또 오고싶어요,0,0,0,0,0,0,0,0,0,0,0
1638,텅,조용하게 시간 보내기 정말 좋은 곳이에요 커피도 빵도 저는 넘 맛있게 먹었어요 다음에도 혼자 조용히 시간 보내러 가고 싶은 곳,0,1,0,1,0,0,0,0,0,0,1
512,슬로우포레스트,주택을 개조한 카페네요 라떼가 너무 맛있고 댕댕이가 들어올 수 있어 더 좋았습니다 댕댕이용 음료도 있어 댕댕이가 먹는 걸 봤는데 아주 잘 먹더라구요 사장님께서도 너무 친절하시고 뷰도 좋고 다 좋았습니다 율무라떼 꼭 드셔보세요,1,1,0,0,0,1,0,0,1,0,0
3283,나리꼬모 롯데백화점 명동본점,직원분 너어어어어무 친절하세용 쿠키는 첨 사먹어봤는데 꾸덕하고 촉촉하고 맛있어요 늦게가면 없으니 예약하고 가면 좋을꺼같아요,1,0,0,1,0,0,0,0,0,0,0
1990,합 원서점,테이블이 적지만 그게 장점인 곳 팥죽 너무 맛있어요,0,0,0,1,0,0,0,0,0,0,0
3123,Gnoy,인테리어 힙플가타여 거울도 만아서 포토존 맛집 시그니쳐라떼 드세여,0,0,1,0,0,0,0,1,0,0,0
388,TIMT,커피도맛있고 매장도 넓어서 좋네요,0,1,1,0,0,0,0,0,0,0,0
4224,오드투스윗,빼뚤하게 걸려있어서 귀여워요 골드색이 잘어울리는데 스테이플러 사이즈도 참 귀엽구,0,0,0,0,0,0,0,0,0,0,0
1414,파파브레드,팥빵 지나가다 구매 맛은 많이 달지않은 묵직한 팥앙금이 특징인 맛 사장님 친절하시고 유기농 밀가루 사용 소금빵은 시반 이후 나옴,1,0,0,0,0,0,0,0,0,0,0
1084,갤러리 커피하우스,새해 첫날 성북동 갤러리,0,0,0,0,0,0,0,0,0,0,0
4200,바나나토크,오랜만에 갔더니 키오스크 주문인데다 음악소리 메뉴 나온 알림소리 다 너무 커서 휴게소 식당 분위기 느꼈습니다 먹은것 반납까지 모 두가 손님셀프인데 메뉴가격 너무 하고요 인테리어 괜찮고 햄버거도 맛있긴 하지만 이 돈내고 식사를 할만한 곳인지 꽤 고민하다가 걍 딴데가기 귀찮아서 먹었습니다,0,0,0,0,0,0,0,0,0,0,0
671,일월일일,오랜만에 혜화 갔다가 디저트가 맛있다고 해서 잠시머문 곳 아이스 모찌 넘 예쁘고 정성이 느껴집니다,0,0,0,1,0,0,0,0,0,0,0
2112,알티프로젝트,크로플 맛집인데 생각보다는 실망스러웟어여 음료는 맛나용,0,0,0,0,0,1,0,0,0,0,0
548,테라로사 국립현대미술관서울점,아이스 드립으로 르완다 호베 마셨어요 향긋하고 맛있네요 모든 원두를 아이스드립으로 마실수는 없지만 결정장애에겐 오히려 좋았어요,0,1,0,0,0,0,0,0,0,0,0
