,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
658,땡스오트 안국,커피 종류의 음료가 없는게 조금 아쉬웠어요 커피대신 홍차를 마셨는데 맛이 좋았습니다 그릭요거트도 맛있었고 편안한 분위기 가 맘에 들었습니다,0,0,1,1,0,1,0,0,0,0,0
659,땡스오트 안국,북촌에서 요거트볼 먹고 싶을 때 가면 좋은 곳 매장이 넓고 좌석도 많아서 붐비지 않아 좋아요,0,0,1,0,0,0,0,0,0,0,0
660,땡스오트 안국,베이글 소스가 맛있어요 근데 여기만 오면 이상하게 물을 엄청 마시게되요,0,0,0,0,0,0,0,0,0,0,0
661,카페레이어드 안국점,스콘 진짜 맛있어요 왜 스콘은 레이어드인지 알수있는 맛 종류별로 먹어보고있는데 다 맛있어요 빅토리아케익도 제가 먹어본 중에서 가장 맛있었습니다 아 그리고 산미있는 커피가 있어서 좋았고 커피도 맛있습니다 매장은 매우 협소하고 소란스러워서 대화하기엔 별로에요 카페가 디저트랑 커피 맛있으면 됐죠 뭐,0,1,0,1,0,0,0,0,0,0,0
662,카페레이어드 안국점,너무 가고 싶었던 카페인데 항상 줄이 길어서 못 가다가 근처 구경하다 오니 줄이 없어서 바로 들어갔어요 안에는 계산을 기다리는 줄 이 있더라고요 스콘부터 케이크까지 디저트 종류가 다양하게 많았고 금방 저녁을 먹을 거라 쪽파스콘 하나만 사서 먹었어요 냄 새부터 홀릭이였는데 입에 넣는 순간 다른 디저트류도 꼭 또 먹으러 가려구요 토요일 시경에 방문했습니다,0,0,0,1,0,0,0,0,0,0,0
663,카페레이어드 안국점,스콘이 유명해서 방문했어요 얼그레이 스콘이랑 말차 치즈케이크 먹었는데 둘 다 맛있어요 단지 매장에서 먹고 가려면 디저트를 몇개 시키는지 상관없이 인 음료 이더라구요 매장 이용하실 분들은 참고하세요,0,0,0,1,0,0,0,0,0,0,0
664,카페레이어드 안국점,너무 맛있는 레이어드 여기도 레몬케익이 제일 맛있는데 알고보니 하이웨이스트랑 같은곳인줄 오늘 처음 알았네요 어쩐지 오후 늦게가면 이렇게 다 품절이라 일찍 가시는걸 추천합니다,0,0,0,1,0,0,0,0,0,0,0
665,카페레이어드 안국점,괜히 줄서서 기다리는게 아니쥬 스콘 대명사 레이어드 가격은 비싸지만 그만큼 값어치를 해요,0,0,0,1,0,0,0,0,0,0,0
666,카페레이어드 안국점,이쁘게 생긴 카페인데 디저트류가 유명해요 다만 메뉴가 영어필기체로 써있어서 메뉴인식은 한번에 안되는편이에요 디저트는 맛있어요,0,0,1,1,0,0,0,0,0,0,0
667,카페레이어드 안국점,너무예뻐요 하지만 예쁜거에비해 제 입맛에 디저트 맛은 좀 아쉬웠습니다,0,0,1,0,0,0,0,0,0,0,0
668,카페레이어드 안국점,분위기좋고 스콘 맛있어요 커피도 진해서 마음에 들어요,0,1,1,1,0,0,0,0,0,0,0
669,침니펍,뷰 좋은 층에서 간단하게 맥주한잔하기 좋아요 체코에서 먹은 굴뚝빵이 생각나 들린 곳인데 시나몬 향 솔솔 맥주랑 함께하기 딱 좋더 라구여 식사보단 간단히 먹기 좋은 곳으로 추천 꾸욱합니다 잘 먹고갑니다,0,0,0,0,0,0,0,0,1,0,0
670,침니펍,굴뚝빵 예약 주문 가능함 시경 예약 성공,0,0,0,0,0,0,0,0,0,0,0
671,침니펍,따뜻한 뱅쇼 좋았어요,0,0,0,0,0,1,0,0,0,0,0
672,침니펍,굴뚝빵 메뉴가 신기해서 주문했는데 맛있게 먹었습니다 인테리어도 예쁘고 층에서 보이는 뷰가 예쁩니다,0,0,1,0,0,0,0,0,1,0,0
673,침니펍,굴뚱빵에 코젤 한잔 넘 좋네요,0,0,0,0,0,0,0,0,0,0,0
674,침니펍,빵도 단백하고 음료도 상큼해요 무진장 친절,1,0,0,1,0,1,0,0,0,0,0
675,침니펍,침 침착맨 좋아요 니 니코니코니 펍 펍은 못 하겠어요,0,0,0,0,0,0,0,0,0,0,0
676,카페사사,주말엔 자리가 없었는데 평일이라 자리가 많았어요 그래서 좋았어요 종묘와 도시가 보이는 뷰 좋네요,0,0,0,0,0,0,0,0,1,0,0
677,카페사사,바람에 흔들려서 나무잎이 춤을 추듯 흔들리며 그 사사삭 거리는 소리에 많은 힐링이 되었어요 심지어 화장실에서도 힐링이 될 정도 다시 와 보고 싶은 까페 였어요,0,0,0,0,1,0,0,0,1,0,0
678,카페사사,한옥에 햇볕들어오면서 고즈넉한 느낌이 더 들어서 좋았어요 디저트도 맛있고 평일 낮에 가니 조용하고 좋았어요,0,0,1,1,0,0,0,0,0,0,1
679,카페사사,분위기도 너무 좋고 음료랑 디저트 비쥬얼도 예쁘고 맛도 좋아요,0,0,1,1,0,1,0,0,0,0,0
680,카페사사,조용하고 좋네요 테라스 좌석에서 여유롭게 즐기기 좋아요 과편이라고 우리나라 전통 디저트도 있는데 오미자 랑 유자맛이라 새콤달콤 너무 맛나요,0,0,1,1,0,1,0,0,0,0,0
681,카페사사,일단 사사한상차림 메뉴 되게 신선하고 좋았어요 떡은 바삭한데 쫄깃하고 조청이랑 인절미 가루도 정말 잘 어울리고 논알콜 막걸리도 진짜 맛있는데 떡이랑 같이 먹으니까 와 게다가 논알콜 막걸리와 떡을 한옥 인테리어에서 먹으니까 괜히 더 맛있는 느낌 오미자 에이드도 진짜 맛있어요 안에 펄 같은게 씹히는것도 색다르고 카페까지 오는길도 너무 예뻐서 모든게 다 만족,0,0,1,1,0,1,0,0,0,0,0
682,카페사사,뷰가 좋고 깔끔해요 서순라길 산책하고 가기 좋은 카페,0,0,0,0,0,0,0,0,1,0,0
683,카페사사,카페 사사의 층 공간이 현대적인 감각이 가미된 한옥스타일이었다면 층 공간은 전통 그대로의 느낌을 한껏 살린 한옥 인테리어였어요 그리고 한옥풍경을 즐길 수 있는 야외 테라스 좌석도 준비되어 있어 고즈넉한 한옥감성을 느끼기에 안성맞춤인 카페입니다,0,0,1,0,0,0,0,0,1,0,0
684,카페사사,기분 좋게 있다온곳 조용하고 좋아요,0,0,0,0,0,0,0,0,0,0,1
685,델픽,차 향도 좋고 깔끔하고 좋았습니다 분위기도 차분해서 좋아요,0,0,0,0,0,1,0,0,0,0,1
686,델픽,맛있는 차가 있고 전망도 좋아요,0,0,0,0,0,1,0,0,1,0,0
687,델픽,인스타 핫플인가 했으나 밀크티 찐맛집이었음 날 좋은 날 오면 더더더더 예쁠 듯,0,0,0,0,0,1,0,0,0,0,0
688,델픽,차에 대해 완전 문외한이었는데 이번에 델픽을 방문해서 처음 경험 해본 케이티 디드 아주 좋았습니다 분위기 있는 곳에서 직접 내려주는 차를 마시니 몸도 마음도 편안하고 좋은 경험을 할 수 있어서 좋았습니다,0,0,1,0,0,1,0,0,0,0,0
689,델픽,분위기 좋고 차도 맛있었어요 밀크티 맛있다기에 마셨는데 진하지는 않았지만 산뜻하고 좋았어요,0,0,1,0,0,1,0,0,0,0,0
690,델픽,친절하게 설명해주셔서 편안하게 머무르다 왔습니다 차도 맛있고 말차티라미수랑 판나코타 넘 맛있어요 다음에 또 방문할게요,1,0,0,1,0,1,0,0,0,0,0
691,델픽,분위기 조용하고 친절하셔서 너무 좋았어요,1,0,1,0,0,0,0,0,0,0,0
692,트마리,주연속 방문했어요 지난주는 남자친구랑 들렸는데 루프탑 분위기가 친구들이랑 와인 마시면 좋을꺼같아서 들렸는데 이번엔 루프탑이 다 차있어서 층 이용했어요 친구들이랑 와인한잔하면서 수다떨기 좋은 곳같아요 조만간 또 들려서 루프탑 이용할게요,0,0,0,0,0,0,1,0,0,0,0
693,트마리,루프탑 공간이 정말 예쁜 카페 서순라길 거리와 담 너머 종묘의 푸릇푸릇한 풍경을 볼 수 있어요,0,0,0,0,0,0,0,0,0,0,0
694,트마리,아직 음식 안나왔지만 일단 카페가 너무 이뻐요 옥상도 있고 한옥풍 카페 특이하고 좋아요,0,0,1,0,0,0,0,0,0,0,0
695,트마리,아메리카노를 안마시는데 여기 아메리카노 왜 이렇게 맛있죠 커피향도 너무 좋고 루프탑 뷰가 너무 좋습니다 오길 넘 잘했어요 평화롭고 맛있다,0,1,0,0,0,0,0,0,1,0,0
696,트마리,커피가 핸드드립이라 그런지 풍미가 좋고 사장님 직원분 너무 친절하셔요 고즈넉한 멋이있는 내부에 탁트인 루프탑까지 포토존이 넘 많아요,1,1,0,0,0,0,0,1,1,0,0
697,트마리,핸드드립 커피랑 디저트 너무 맛있고 인테리어 감각있어요 종묘 돌담길이 보이는 루프탑 뷰도 굿굿 번창하세요,0,1,1,1,0,0,0,0,1,0,0
698,트마리,커피도 맛있고 뷰도 좋고 대힐링스팟이에요,0,1,0,0,0,0,0,0,1,0,0
699,트마리,따듯한분위기이고 맛있어요 사진좋아하시는 분들이면 꼭 와야할 곳 강추,0,0,1,0,0,0,0,1,0,0,0
700,트마리,커피 진짜 맛있음 기계 커피 아니고 드립으로 내려주시네요 와인도 맛있고 치즈케이크도 꿀맛입니다,0,1,0,1,0,0,0,0,0,0,0
701,톤티커피,첫번째 혼자 방문하고 너무 좋아서 친구랑 다시 방문했어요 친구도 넘 만족했습니다 사장님 넘 친절하시구 저도 많이 배웁니다 스콘 쿠키 미쳐써요 노래도 좋구요 가까운 거리면 자주 가고픈데 멀어서 슬픈 경기도민,1,0,0,1,0,0,0,0,0,0,0
702,톤티커피,일욜 안국거리는 넘 복잡한데 구석에 위치해 있는 이곳은 마치 딴세상에 들어온 것 처럼 조용하고 좋았어요 소문대로 사장님 넘 친절하고 커피 스콘도 넘 맛있었어요 이제 안국쪽에 오면 무조건 여기로 정착할거예요 실컷 책보고 쉬다가 왔네요,1,1,0,1,0,0,0,0,0,0,1
703,톤티커피,오픈초기에 와보고 또 왔는데 테이블 높이도 너무 맘에들고 여전히 친절하신 사장님들 너무너무 따뜻한 공간인데 친절하셔서 마음까지 따뜻해지는 곳이에요 맛은 말할것도 없고 더더 번창하세요,1,0,1,0,0,0,0,0,0,0,0
704,톤티커피,커피도 맛있고 스콘도 맛있어요 무엇보다 카페 사장님께서 너무 친절하시고 커피 설명도 잘해주셔서 더 맛있게 먹고 왔습니다,1,1,0,1,0,0,0,0,0,0,0
705,톤티커피,쿠키도 커피도 넘 맛나요 오픈시간 좀 지나서 갔는데 잔잔한 음악에 힐링하기 좋았습니다 무엇보다 사짱님이 너무너무 친절하세요 다음엔 친구들과 다시 방문하겠습니다,1,1,0,1,0,0,0,0,0,0,0
706,톤티커피,여기 커피랑 스콘 진짜 정말 너무 맛있어요 메뉴 설명까지 해주셔서 더 좋았어요 그리고 제일 중요한건 사장님이 너무너무 친절하셔서 또 가고싶은 매력이 있는 곳이에요 이래서 공간이 골목 안쪽에 위치해도 발길이 끊이지 않는 것 같아용 같이 간 친구들도 너무너무 좋아했어요 담에 또 방문할게요,1,1,0,1,0,0,0,0,0,0,0
707,톤티커피,다들 너무 친철하세요 음료도 맛있고 디저트들 진짜 귀업고 맛있고 다해 자주 가고 싶어요 감사해요 사랑해 요,1,0,0,1,0,1,0,0,0,0,0
708,톤티커피,핸드 드립 메뉴에 디카페인도 구비해주셔서 맛있게 잘 마셨습니다 다른 원두도 들어오면 또 올게요,0,1,0,0,0,0,0,0,0,0,0
709,카페 라미스콘 익선점,맛있어요 둘이서 다먹기에는 양이 많더라구요 한자리서 명 명이 먹을 양입니당 포장했는데 생크림 통이나 넉넉히 주셔서 좋았어요 맛있게 속편하게 먹어서 좋았구 라미스콘에서 다른 디저트들도 먹어보고싶어요,0,0,0,1,0,0,0,0,0,0,0
710,카페 라미스콘 익선점,익선동 지나갈때마다 보면 스콘들이 쌓여있어서 궁금한 카페였어요 건강한 재료들을 사용한 디저트로 유명해서 꼭 한번 먹어보고 싶었어요 가족들이랑 맛있게 잘 먹겠습니다 선물용으로도 딱인거 같아요,0,0,0,0,0,0,0,0,0,0,0
711,카페 라미스콘 익선점,지나가다가 눈에 들어서 들어갔는데 커피도 맛있고 스콘도 맛있었어요 사진도 이쁘게 잘나오고,0,1,0,1,0,0,0,1,0,0,0
712,카페 라미스콘 익선점,밀가루가 안들어갔는데 어떻게 이렇게 맛있나요 말차화이트랑 더블초코쿠키 둘 다 추천해요,0,0,0,1,0,0,0,0,0,0,0
713,카페 라미스콘 익선점,여기는 스콘 맛집이에용 이것저것 시켜먹어봤는데 다 맛있더라구요 수플레 펜케이크는 가격에 비해 살짝 아쉬워요,0,0,0,1,0,0,0,0,0,0,0
714,카페 라미스콘 익선점,전부터 비건스콘으로 유명해서 먹어보고싶었는데 생각보다 더 맛있고 건강한 느낌이라 좋았어요 꿀치즈스콘이 다떨어져서 넘 아쉽,0,0,0,1,0,0,0,0,0,0,0
715,카페 라미스콘 익선점,치즈수플레 포장해와도 정말 맛있어요 익선동가면 꼭 포장해오고 있죠,0,0,0,1,0,0,0,0,0,0,0
716,카페 라미스콘 익선점,지나가다 발견해서 들어갔는데 스콘이랑 다 맛있었어요 팥 들어간건 둘다 존맛,0,0,0,1,0,0,0,0,0,0,0
717,카페 라미스콘 익선점,카페도 너무 예쁘고 스콘도 맛있어요,0,0,1,1,0,0,0,0,0,0,0
718,묘한빵집,부암동 첫방문에 발견한 인생빵집 가게앞을 덩쿨이 가리고 있어서 빵집 이름도 몰랐네요 먹걸리빵 팥빵을 사고 가다 맛있어서 다시 돌아와서 사진 찍고 영수증 받으려고 식빵사고 영수증 받으려면 먼저 이야기해야 됩니다 막걸리빵 쫄깃쫄깃해요 팥빵의 팥의 당도도 적당하고 빵의 질감이 좋습니다 집으로 돌아오는 길에 거리에서 다 먹었네요 시간되면 또 가서 사졸랍니다,0,0,0,1,0,0,0,0,0,0,0
719,묘한빵집,현미치아바타 지나가다 구매 맛은 촉촉하고 쫀득하다고 해야하나 묘하게 맛있음 사장님 친절하시고 유기농 밀 쓰신다 하네요,1,0,0,1,0,0,0,0,0,0,0
720,묘한빵집,생분해 비닐로 담아주셔서 더 좋았습니다 빵은 당연히 맛나고요,0,0,0,1,0,0,0,0,0,0,0
721,묘한빵집,정말 제가 어이가 없어요 너무 맛있어서 빵 사진을 못 찍었지 뭐에요 기억해 단호박무화과 원,0,0,0,1,0,0,0,0,0,0,0
722,묘한빵집,빵이 담백하고 맛있어요 피스타치오 마리또쪼 이탈리아 빵이라고 해요 크랜베리 깜파뉴는 먹기 좋게 잘라서 담아주셨어요,0,0,0,1,0,0,0,0,0,0,0
723,묘한빵집,근처에 이런 빵집 있었으면 좋겠다고 생각했는데 너무 행복해요 빵도 매일 다르게 나오는 것 같아서 많이 먹어보려구요 빵이 정말 맛있는데 저렴하기까지해서 좋아요 시골빵 깜파뉴 너무 맛있어요,0,0,0,1,0,0,0,0,0,1,0
724,묘한빵집,오후에 갔더니 빵이 얼마남지 않아 아쉬웠어요 크림 잔뜩 들어간 빵 너무너무 맛있게 잘 먹었습니다,0,0,0,1,0,0,0,0,0,0,0
725,묘한빵집,유기농밀가루로 만드는 빵이라 믿을수있고 맛있어요 월화 쉬는날이라 수시로 갈 수가 없네요,0,0,0,1,0,0,0,0,0,0,0
726,묘한빵집,바게트 막걸리시골빵 소금빵 맛봄 다음엔 잠봉뵈르,0,0,0,0,0,0,0,0,0,0,0
727,아티장 크로아상,한남동 아티장베이커스를 넘 좋아해서 안국에 왔다가 아마도 같은 베이스를 가진 빵집인듯 해서 방문 크로와상은 개인적으로 한남동이 맛있 었지만 치아바타는 괜찮았어요,0,0,0,1,0,0,0,0,0,0,0
728,아티장 크로아상,크로와상 가격 착하고 햄치즈 크기 대박 빅 사이즈 바사사사삭 이 결은 누구도 따라하기 힘들듯 좋으다 행복해,0,0,0,0,0,0,0,0,0,1,0
729,아티장 크로아상,수요미식회 라우겐 크로와상 지나가다 구매 맛은 겉바속촉 쫄깃해서 맛있어요 직원분은 바쁘신지 좀 딱딱,0,0,0,1,0,0,0,0,0,0,0
730,아티장 크로아상,오리지널은 담백하고 라우겐은 반죽이 쫄깃한 식감이네요 라우겐은 보통의 크로와상처럼 바스러지지않아 좋네요,0,0,0,1,0,0,0,0,0,0,0
731,아티장 크로아상,애플파이와 단팥빵이 당도가 너무 좋아요 요 두 종료는 잘못 사게 되면 너무너무 달아서 못 먹는데 여기 적당히 달달해서 완전 좋아요 전 당도에 진짜 민감해요 덜 단 애플파이나 단팥빵 을 원하신다면 꼭 한 번 드셔보세요,0,0,0,1,0,0,0,0,0,0,0
732,아티장 크로아상,앉는 곳은 협소하지만 빵이 맛있습니다,0,0,0,1,0,0,0,0,0,0,0
733,앞으로의빵집,길가다가 만난 어라운드시소 테라스가 있는걸 보고 바로 들어갔어요 시그니쳐메뉴인 쏠라슈와 바닐라라떼 초코라떼 아이스크림크 로플 주문 테라스 말고도 내외부에 다양한 자리가 있었어요 오늘 앉은 메인테라스도 좋았지만 층 테라스 바테이블도 좋아보였어요 가만히 앉아 있으니 바람도 솔솔불고 마음이 편안해졌습니다 쏠라슈는 쏠티라떼슈페너였던것 같아요 크림은 달달해서 맛있,0,1,11,0,0,0,0,0,0,0,0
